GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES
530,585ETH,32730,06/12/2002,2002,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Korahe,Kebridehar,Korahe,6.61528,44.34056,2,"BBC Monitoring, 12/21/2002",ONLF attacks Ethiopian soldiers,7
530,586ETH,32731,07/12/2002,2002,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Shabelle,Denan,Gabro,6.30000,43.26670,1,"BBC Monitoring, 12/21/2002",ONLF attacks Ethiopian soldiers,4
530,587ETH,32732,09/12/2002,2002,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehabur,Degeh Bur,8.22056,43.55722,2,"BBC Monitoring, 12/21/2002",ONLF attacks Ethiopian soldiers,5
530,588ETH,32733,14/12/2002,2002,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehabur,Degeh Bur,8.22056,43.55722,2,"BBC Monitoring, 12/31/2002",ONLF attacks Ethiopian soldiers,6
530,589ETH,32734,14/12/2002,2002,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Fafan,Gursum,Gebegebo,9.31972,42.56000,1,"BBC Monitoring, 12/31/2002",ONLF attacks Ethiopian soldiers,4
530,591ETH,32735,15/12/2002,2002,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Korahe,Kebridehar,Korahe,6.61528,44.34056,2,"BBC Monitoring, 12/31/2002",ONLF attacks Ethiopian soldiers,2
530,592ETH,32736,15/12/2002,2002,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Korahe,Shekosh,Shekosh,7.36667,43.91667,1,"BBC Monitoring, 12/31/2002",ONLF attacks Ethiopian soldiers,17
530,590ETH,32737,15/12/2002,2002,3,Battle-No change of territory,Afar Ethnic Militia (Ethiopia),,4,Kereyou Ethnic Militia (Ethiopia),,4,44,Ethiopia,Oromia,Misraq Shewa,Fentale,Metehara,8.90000,39.91667,2,UN IRIN,Tribal fighting during month of December,0
530,593ETH,32738,16/12/2002,2002,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Mirab Shewa,Abuna G/Beret,Awara,9.56670,38.03330,1,BBC Monitoring,Fighting between OLF and Ethiopian troops,0
530,594ETH,32739,17/12/2002,2002,2,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Mirab Welega,Begi,Kobor,9.33330,34.48333,1,"BBC Monitoring, 12/23/2002",Ethiopian offensive against OLF,0
530,595ETH,32740,17/12/2002,2002,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehabur,Degeh Bur,8.22056,43.55722,1,BBC Monitoring,Fighting between OLF and Ethiopian troops,0
530,596ETH,32741,17/12/2002,2002,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehabur,Degeh Bur,8.22056,43.55722,2,"BBC Monitoring, 12/31/2002",ONLF attacks Ethiopian soldiers,15
530,598ETH,32742,17/12/2002,2002,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Korahe,Shekosh,Shekosh,7.36667,43.91667,1,"BBC Monitoring, 12/31/2002",ONLF attacks Ethiopian soldiers,7
530,597ETH,32743,17/12/2002,2002,1,Violence against civilians,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37,Ethiopia,Addis Abeba,Addis Abeba,Kolfe - Keran,Addis Ababa,9.03333,38.70000,1,"BBC Monitoring, 12/18/2002",Unidentified attacker throws grenade at civilians at gas station,0
530,599ETH,32744,18/12/2002,2002,2,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Mirab Welega,Begi,Kobor,9.33330,34.48333,1,"BBC Monitoring, 12/23/2002",Ethiopian offensive against OLF,0
530,600ETH,32745,18/12/2002,2002,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Horo Guduru,Guduru,Kobbo,9.45000,37.45000,1,BBC Monitoring,Fighting between OLF and Ethiopian troops,0
530,602ETH,32746,18/12/2002,2002,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),,7,17,Ethiopia,Somali,Siti,Miesso,Biki,9.53330,41.20000,1,"BBC Monitoring, 12/27/2002",Ethiopian troops burn Ogaden villages,0
530,601ETH,32747,18/12/2002,2002,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),,7,17,Ethiopia,Somali,Siti,Miesso,Aydola,9.85000,41.21670,1,"BBC Monitoring, 12/27/2002",Ethiopian troops burn Ogaden villages,0
530,603ETH,32748,18/12/2002,2002,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),,7,17,Ethiopia,Somali,Siti,Shinile,Shinile,9.68806,41.84472,2,"BBC Monitoring, 12/27/2002",Ethiopian troops burn Ogaden villages,0
530,604ETH,32749,18/12/2002,2002,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),,7,17,Ethiopia,Somali,Siti,Shinile,Shinile,9.68806,41.84472,2,"BBC Monitoring, 12/27/2002",Ethiopian troops burn Ogaden villages,0
530,605ETH,32750,18/12/2002,2002,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),,7,17,Ethiopia,Somali,Siti,Shinile,Shinile,9.68806,41.84472,2,"BBC Monitoring, 12/27/2002",Ethiopian troops burn Ogaden villages,0
530,606ETH,32751,19/12/2002,2002,2,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Mirab Welega,Begi,Kobor,9.33330,34.48333,1,"BBC Monitoring, 12/23/2002",Ethiopian offensive against OLF,10
530,607ETH,32752,23/12/2002,2002,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Horo Guduru,Guduru,Kobbo,9.45000,37.45000,1,Factiva - BBC Monitoring,"OLF fighters killed 10 soliders in Kobor, Bergi in Welega. No report of OLF deaths.",10
530,609ETH,32753,27/12/2002,2002,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Afder,Serer/Elkere,Elkere,5.68330,42.35000,1,BBC Monitoring,ONLF attacks Ethiopian soldiers,0
530,608ETH,32754,27/12/2002,2002,1,Riots/Protests,Police Forces of Ethiopia (1991-),,1,Rioters (Ethiopia),,5,15,Ethiopia,Addis Abeba,Addis Abeba,Kolfe - Keran,Addis Ababa,9.03333,38.70000,1,Factiva - BBC Monitoring,9 policemen have been injured in violence in following a court ruling regarding Libeta Church.,0
530,611ETH,32755,29/12/2002,2002,1,Remote violence,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),,7,17,Ethiopia,Somali,Shabelle,Gode,Gode,6.02250,43.13028,1,BBC Monitoring,Ethiopian military bombs innocent civilians,0
530,610ETH,32756,29/12/2002,2002,1,Riots/Protests,Rioters (Ethiopia),,5,Rioters (Ethiopia),,5,55,Ethiopia,Tigray,Debubawi,Enderta,Mekele,13.50000,39.46670,1,"BBC Monitoring, 12/30/2002",Clashes among church members leave two dead,2
530,612ETH,32757,31/12/2002,2002,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,ONLF attacks Ethiopian soldiers,10
530,616ETH,32758,01/01/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Korahe,Kebridehar,Korahe,6.61528,44.34056,2,BBC Monitoring,ONLF attacks Ethiopian soldiers,6
530,613ETH,32759,01/01/2003,2003,2,Battle-No change of territory,Anuak Ethnic Militia (Ethiopia),,4,Nuer Ethnic Militia (Ethiopia),,4,44,Ethiopia,Gambela Peoples,Agnuak,Gambela Zuria,Gambella,8.25000,34.58330,1,BBC Monitoring,Violent ethnic clashes in Gambela,0
530,615ETH,32760,01/01/2003,2003,2,Battle-No change of territory,Anuak Ethnic Militia (Ethiopia),,4,Nuer Ethnic Militia (Ethiopia),,4,44,Ethiopia,Gambela Peoples,Agnuak,Itang,Itang,8.20000,34.26670,1,BBC Monitoring,Violent ethnic clashes in Gambela,0
530,614ETH,32761,01/01/2003,2003,2,Battle-No change of territory,Anuak Ethnic Militia (Ethiopia),,4,Nuer Ethnic Militia (Ethiopia),,4,44,Ethiopia,Gambela Peoples,Agnuak,Itang,Berhane Selam,8.21667,34.11667,1,BBC Monitoring,Violent ethnic clashes in Gambela,0
530,617ETH,32762,04/01/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,ONLF attacks Ethiopian soldiers,2
530,618ETH,32763,07/01/2003,2003,2,Battle-No change of territory,Sokumar Ethnic Militia (Ethiopia),,4,Aliwan Ethnic Militia (Ethiopia),,4,44,Ethiopia,Oromia,Bale,Mena,Karsa,6.41670,39.75000,2,BBC Monitoring,Ninety-nine people killed in ethnic clashes; no breakdown of death toll,99
530,619ETH,32764,08/01/2003,2003,2,Battle-No change of territory,Anuak Ethnic Militia (Ethiopia),,4,Nuer Ethnic Militia (Ethiopia),,4,44,Ethiopia,Gambela Peoples,Agnuak,Gambela Zuria,Gambella,8.25000,34.58330,1,BBC Monitoring,Violent ethnic clashes in Gambela,0
530,621ETH,32765,08/01/2003,2003,2,Battle-No change of territory,Anuak Ethnic Militia (Ethiopia),,4,Nuer Ethnic Militia (Ethiopia),,4,44,Ethiopia,Gambela Peoples,Agnuak,Itang,Itang,8.20000,34.26670,1,BBC Monitoring,Violent ethnic clashes in Gambela,0
530,620ETH,32766,08/01/2003,2003,2,Battle-No change of territory,Anuak Ethnic Militia (Ethiopia),,4,Nuer Ethnic Militia (Ethiopia),,4,44,Ethiopia,Gambela Peoples,Agnuak,Itang,Berhane Selam,8.21667,34.11667,1,BBC Monitoring,Violent ethnic clashes in Gambela,0
530,622ETH,32767,15/01/2003,2003,2,Battle-No change of territory,Anuak Ethnic Militia (Ethiopia),,4,Nuer Ethnic Militia (Ethiopia),,4,44,Ethiopia,Gambela Peoples,Agnuak,Gambela Zuria,Gambella,8.25000,34.58330,1,BBC Monitoring,Violent ethnic clashes in Gambela,0
530,624ETH,32768,15/01/2003,2003,2,Battle-No change of territory,Anuak Ethnic Militia (Ethiopia),,4,Nuer Ethnic Militia (Ethiopia),,4,44,Ethiopia,Gambela Peoples,Agnuak,Itang,Itang,8.20000,34.26670,1,BBC Monitoring,Violent ethnic clashes in Gambela,0
530,623ETH,32769,15/01/2003,2003,2,Battle-No change of territory,Anuak Ethnic Militia (Ethiopia),,4,Nuer Ethnic Militia (Ethiopia),,4,44,Ethiopia,Gambela Peoples,Agnuak,Itang,Berhane Selam,8.21667,34.11667,1,BBC Monitoring,Violent ethnic clashes in Gambela,0
530,625ETH,32770,25/01/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Aware,Aware,8.25611,44.15667,1,BBC Monitoring,ONLF attacks Ethiopian soldiers,9
530,626ETH,32771,27/01/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Korahe,Shekosh,Ado,7.39028,43.73611,1,BBC Monitoring,ONLF attacks Ethiopian soldiers,7
530,627ETH,32772,28/01/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Korahe,Kebridehar,Kebri Dehar,6.74000,44.27806,1,BBC Monitoring,ONLF attacks Ethiopian soldiers,5
530,628ETH,32773,30/01/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Liben,Dolo Odo,Dolo Odo,4.17860,42.05890,2,BBC Monitoring,ONLF attacks Ethiopian soldiers,6
530,629ETH,32774,31/01/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehabur,Degeh Bur,8.22056,43.55722,1,BBC Monitoring,ONLF attacks Ethiopian soldiers,4
530,630ETH,32775,31/01/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Oromia,Misraq Harerge,Meyu,Bur Ano,8.76100,41.74800,1,BBC Monitoring,ONLF attacks Ethiopian soldiers,7
530,631ETH,32776,01/02/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Aware,Dusmo,8.25600,44.15700,1,BBC Monitoring,ONLF attacks Ethiopian soldiers,9
530,632ETH,32777,01/02/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Doolo,Danot,Danod,7.55583,45.28917,1,BBC Monitoring,ONLF attacks Ethiopian soldiers,6
530,633ETH,32778,02/02/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehabur,Gerigoan,8.20000,43.61670,1,BBC Monitoring,ONLF attacks Ethiopian soldiers,1
530,634ETH,32779,02/02/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Korahe,Kebridehar,Korahe,6.61528,44.34056,2,BBC Monitoring,ONLF attacks Ethiopian soldiers,5
530,635ETH,32780,02/02/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Korahe,Kebridehar,Korahe,6.61528,44.34056,2,BBC Monitoring,ONLF attacks Ethiopian soldiers,12
530,636ETH,32781,03/02/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,ONLF attacks Ethiopian soldiers,4
530,637ETH,32782,04/02/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehabur,Ruqey,8.21700,43.56700,1,BBC Monitoring,ONLF attacks Ethiopian soldiers,3
530,638ETH,32783,07/02/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Oromia,Misraq Shewa,Akaki,Kora,8.81667,38.90000,1,BBC Monitoring,ONLF attacks Ethiopian soldiers,3
530,640ETH,32784,25/02/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehabur,Degeh Bur,8.22056,43.55722,1,BBC Monitoring,ONLF attacks Ethiopian soldiers,41
530,639ETH,32785,25/02/2003,2003,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),,7,17,Ethiopia,Somali,Jarar,Degehabur,Bulale,8.06700,43.48300,1,BBC Monitoring,Military attacks civilians in Ogaden,4
530,641ETH,32786,26/02/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Liben,Dolo Odo,Dolo Odo,4.17860,42.05890,2,BBC Monitoring,ONLF attacks Ethiopian soldiers,3
530,642ETH,32787,01/04/2003,2003,3,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Amhara,Debub Wollo,Debresina,Benbisa,10.75000,38.76667,1,BBC Monitoring,OLF attacks Ethiopian troops,10
530,643ETH,32788,05/04/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehabur,Bulale,8.06700,43.48300,1,BBC Monitoring,ONLF attacks Ethiopian soldiers,7
530,644ETH,32789,05/04/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehabur,Degeh Bur,8.22056,43.55722,2,BBC Monitoring,ONLF attacks Ethiopian soldiers,8
530,645ETH,32790,05/04/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehabur,Degeh Bur,8.22056,43.55722,2,BBC Monitoring,ONLF attacks Ethiopian soldiers,14
530,646ETH,32791,25/04/2003,2003,2,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Misraq Harerge,Chinaksen,Kora,9.58330,42.41670,1,BBC Monitoring,OLF attacks Ethiopian troops,10
530,647ETH,32792,15/05/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Kelem Wellega,Gidami,Gara Kuri,8.98333,34.61667,2,BBC Monitoring,OLF attacks Ethiopian troops,17
530,648ETH,32793,15/05/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Borena,Miyo,Hidilola,3.73330,38.58330,1,BBC Monitoring,OLF attacks Ethiopian troops,8
530,649ETH,32794,17/05/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehabur,Degeh Bur,8.22056,43.55722,2,BBC Monitoring,ONLF attacks Ethiopian soldiers,22
530,650ETH,32795,17/05/2003,2003,1,Remote violence,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37,Ethiopia,Oromia,Borena,Moyale,Moyale,3.56917,39.08333,1,BBC Monitoring,"Bomb explodes in hotel, no one claims responsibility",0
530,651ETH,32796,19/05/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Benshangul-Gumaz,Asosa,Assosa,Buldaden,10.06700,34.53300,2,BBC Monitoring,OLF attacks Ethiopian troops,0
530,652ETH,32797,20/05/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Benshangul-Gumaz,Asosa,Assosa,Buldaden,10.06700,34.53300,2,BBC Monitoring,OLF attacks Ethiopian troops,0
530,653ETH,32798,20/05/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,Police Forces of Ethiopia (1991-),,1,11,Ethiopia,Oromia,Borena,Moyale,Moyale,3.56917,39.08333,1,BBC Monitoring,Police and military clash in Moyale,0
530,654ETH,32799,28/05/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,ONLF attacks Ethiopian soldiers,5
530,655ETH,32800,15/06/2003,2003,3,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,Mutiny of Military Forces of Ethiopia (1991-),,1,11,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,Ethnic Oromo soldier kills 17 fellow soldiers in attack,17
530,656ETH,32801,12/07/2003,2003,1,Remote violence,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37,Ethiopia,Addis Abeba,Addis Abeba,Kolfe - Keran,Addis Ababa,9.03333,38.70000,1,Agence France Presse,"Unidentified person throws bomb into Addis hotel, injures 31",0
530,657ETH,32802,05/08/2003,2003,1,Violence against civilians,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37,Ethiopia,Oromia,Mirab Shewa,Dendi,Gibe Bereha,9.01670,38.15000,1,BBC Monitoring,"Unidentified group attacks residents, killing many. Number of deaths not specified",0
530,658ETH,32803,07/08/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehabur,Degeh Bur,8.22056,43.55722,1,BBC Monitoring,ONLF attacks Ethiopian soldiers,3
530,659ETH,32804,08/08/2003,2003,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehamedo,Eil Jid,7.98300,43.01700,1,BBC Monitoring,ONLF attacks Ethiopian soldiers,9
530,660ETH,32805,12/08/2003,2003,1,Violence against civilians,Police Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),,7,17,Ethiopia,Addis Abeba,Addis Abeba,Kolfe - Keran,Addis Ababa,9.03333,38.70000,2,All Africa,Police kill two civilians,2
530,661ETH,32806,13/08/2003,2003,1,Remote violence,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37,Ethiopia,Tigray,Miirabawi,Kafta Humera,Humera,14.26520,36.58500,1,UN IRIN,"Land mine placed by unknown group blows up tractor, kills six",6
530,662ETH,32807,15/08/2003,2003,3,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehabur,Degeh Bur,8.22056,43.55722,1,BBC Monitoring,ONLF attacks Ethiopian soldiers,3
530,663ETH,32808,15/08/2003,2003,3,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Afder,Guradamole,Dore,6.38300,41.48300,1,BBC Monitoring,ONLF attacks Ethiopian soldiers,4
